344890	95635	152993	234726	294474
390765	102324	120058	196398	239020
155564	253698	427807	221733	153387
388581	92640	74906	170965	205112
156633	89880	207403	215503	223179
172998	87215	93760	218088	236228
152943	94821	95324	195097	234423
160543	91821	229588	221482	133902
160207	192541	78304	225693	197577
137526	98255	98110	228330	219194
168890	75352	365860	208559	234186
233501	94363	220048	215630	288625
156920	275232	105083	223902	283319
112487	170092	84948	225996	224047
161290	96582	89102	228818	235245
279620	90745	93070	182465	240480
340007	65911	87530	218831	231190
170992	98509	195251	228052	234954
159618	75777	156184	216233	226406
142640	92607	241391	266541	235329
170973	94731	102144	202813	235328
150407	67724	74686	186688	233281
171602	93825	90301	170106	231731
161447	94198	215263	192436	237237
453217	59859	79418	224090	166402
375053	53850	92778	222418	232479
200397	87922	83449	217082	235969
433262	91065	378849	212214	228856
148422	246465	490353	181180	232631
156107	96948	87270	243733	231432
157718	288685	89549	226094	160403
161139	29050	103478	182562	232791
132086	351146	102543	199689	119099
328916	68442	85458	196956	176285
130383	55259	131769	174470	263716
292338	97577	82918	210047	220533
159874	96858	125957	222358	144584
127619	102791	76909	180948	173429
175560	98755	312187	224630	235265
391012	858707	112252	230580	237015
